StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
161739,2028033,HCCOU-BE121A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,26,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,519,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
161740,2028034,ICPBT5-LF122A-2022,ICPBT5,N,N,640,18,1,32,FT,FE,Other vocational programme – other,Levenmouth,11,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2026,Prefer not to say,Other,Scotland,None,Heterosexual/straight,0.7143,1
161742,2028036,HDARD-SF121A-2021,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,48,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161761,2028055,ACBEA6-BF121A-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,48,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2257,Female,Other,Scotland,None,Heterosexual/straight,1,0
161761,2028055,HCAIT-BF122A-2022,HCAIT,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,38,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2257,Female,Other,Scotland,None,Heterosexual/straight,1,0
161761,2028055,HDAIT-BF223A-2023,HDAIT,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,17,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2257,Female,Other,Scotland,None,Heterosexual/straight,0.8333,0
161762,2028056,HDCDS-BF221A-2021,HDCDS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,49,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,None,Heterosexual/straight,1,0
161773,2028067,HDCOU-BF221A-2021,HDCOU,N,N,640,36,2,18,FT,HE,Other vocational programme – other,Kirkcaldy,27,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,Specific learning difficulty,Yes,No,Scottish,5630,Female,Married,Scotland,None,Heterosexual/straight,1,0
161779,1928073,HCCOM-HE221A-2021,HCCOM,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,31,2021-08-30 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,3115,Male,Married,Scotland,None,Heterosexual/straight,1,0
161784,1928079,ONNGC-HD122F-2022,ONNGC,N,N,72,14,1,0,PT,FE,Other vocational programme – other,Other,64,2022-08-10 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,171,Male,Other,Scotland,None,Heterosexual/straight,1,0
161792,2028087,ACTEV6-BF121A-2021,ACTEV6,N,N,640,36,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any other white background,2816,Female,Married,Moldova,Christian: Other,Heterosexual/straight,1,0
161792,2028087,HCAIT-BF122A-2022,HCAIT,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,2816,Female,Married,Moldova,Christian: Other,Heterosexual/straight,1,0
161799,2028094,NCSOP6-SF121A-2021,NCSOP6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,3526,Male,In a same-sex civil partnership,Scotland,Prefer not to say,Other,0.0714,0
161805,2028100,VQHAI220-HF121B-2021,VQHAI220,N,N,480,40,1,12,PT,FE,Other vocational programme – other,Dunfermline,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,4499,Female,Other,Scotland,None,Heterosexual/straight,1,0
161811,2028106,ACBEA6-HF121B-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Dunfermline,20,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6623,Female,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.5,1
161815,2028110,VQHAI220-LF121A-2021,VQHAI220,N,N,100,7,1,14,PT,FE,Other vocational programme – other,Levenmouth,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,4347,Female,Other,Scotland,None,Heterosexual/straight,0.75,0
161815,2028110,VQHAI6-BF122A-2022,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,38,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,5638,Female,Other,Scotland,None,Heterosexual/straight,0,0
161830,2028125,HDBUS-HF221A-2021,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,56,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2543,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
161832,2028127,HCART-SF122A-2022,HCART,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,28,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",1913,Male,Prefer not to say,Scotland,Muslim,Heterosexual/straight,1,0
161832,2028127,NCBUE6-SF121A-2021,NCBUE6,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,11,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",1913,Male,Prefer not to say,Scotland,Muslim,Heterosexual/straight,1,0
161833,2028128,ACPTU6-HF121A-2021,ACPTU6,N,N,720,36,1,16,FT,FE,Other vocational programme – other,Dunfermline,41,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Mental Health Condition,Yes,No,Scottish,1144,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161860,2028155,HCMUA-BF121A-2021,HCMUA,N,N,600,36,1,12,FT,HE,Other vocational programme – other,Kirkcaldy,35,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Arab, Arab Scottish or Arab British",5639,Female,Married,Iraq,Muslim,Heterosexual/straight,1,1
161860,2028155,NCMUA620-BF121B-2021,NCMUA620,N,N,680,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,"Arab, Arab Scottish or Arab British",5639,Female,Married,Iraq,Muslim,Heterosexual/straight,1,0
161866,1928161,ONHWU6-BD123A-2023,ONHWU6,N,Y,200,40,1,5,PT,FE,Other vocational programme – other,Kirkcaldy,-15,2023-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,English,3737,Male,Married,Scotland,None,Heterosexual/straight,1,0
161872,2028167,ACPSS6-BF123B-2023,ACPSS6,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,11,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,3404,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
161872,2028167,NQPSS5-BF122A-2022,NQPSS5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,41,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,3404,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.1333,0
161873,2028168,HCBUS-HF123A-2023,HCBUS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,42,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4741,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
161874,2028169,HCAPS-SF123A-2023,HCAPS,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,11,2023-08-28 00:00:00,N,Winter leaver,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4566,Male,Other,Scotland,None,Heterosexual/straight,1,0
161875,2028170,HCSOS-BF123A-2023,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,17,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1880,Male,Other,Scotland,Prefer not to say,Heterosexual/straight,1,0
161877,2028172,ACCSC6-BF122B-2022,ACCSC6,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,0,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,4252,Male,Other,Scotland,None,Heterosexual/straight,1,1
161877,2028172,MAFWE5-SF123B-2023,MAFWE5,N,Y,760,40,1,19,FT,FE,Other vocational programme – other,Glenrothes,-4,2023-08-28 00:00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,4252,Male,Other,Scotland,None,Heterosexual/straight,1,0
161878,2028173,ICSPF5-SF123A-2023,ICSPF5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,13,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2520,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.7273,0
161879,2028174,NCSPF5-SF122A-2022,NCSPF5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,35,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3404,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.6429,1
161881,2028176,MAHAF5-HD222A-2022,MAHAF5,N,N,200,35,3,6,PT,FE,Other vocational programme – other,Dunfermline,-64,2022-08-29 00:00:00,N,Permanent or temporary employment,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4285,Female,Other,Scotland,None,Heterosexual/straight,1,0
161882,2028177,ICCHS5-SF122B-2022,ICCHS5,N,N,760,40,1,19,FT,FE,Other vocational programme – other,Glenrothes,26,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2520,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
161885,2028180,HCBUS-HF123A-2023,HCBUS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,27,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3457,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.75,1
161890,2028185,MAHAI5-BD121A-2021,MAHAI5,N,N,280,34,3,0,PT,FE,Other vocational programme – other,Kirkcaldy,-15,2021-09-01 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6700,Female,Other,Scotland,None,Heterosexual/straight,1,0
161892,2028187,HCELG7-SF122A-2022,HCELG7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,38,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,1767,Male,Other,South Africa,Christian: Other,Heterosexual/straight,1,0
161892,2028187,HDELG-SF223A-2023,HDELG,N,Y,600,36,2,15,FT,HE,Other vocational programme – other,Glenrothes,32,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,1767,Male,Other,South Africa,Christian: Other,Heterosexual/straight,1,0
161892,2028187,NCEEG6-SF121A-2021,NCEEG6,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,10,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any other white background,1032,Male,Other,South Africa,Christian: Other,Heterosexual/straight,0.9259,0
161895,2028190,HCMAC-BF121A-2021,HCMAC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1521,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,0
161898,2028193,HCMEN-HD121A-2021,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,-6,2021-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3467,Male,Other,Scotland,None,Heterosexual/straight,1,0
161898,2028193,HCMEN-HD222A-2022,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,0,2022-09-01 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,3467,Male,Other,Scotland,None,Heterosexual/straight,1,0
161901,2028196,HCELE-HF121A-2021,HCELE,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Rosyth,34,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,3798,Male,Other,Scotland,None,Heterosexual/straight,1,0
161912,2028207,VQAUT3-SD223A-2023,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,28,2023-08-29 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1001,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161912,2028207,VQAUT3-SD122A-2022,VQAUT3,N,Y,320,40,4,0,PT,FE,Other vocational programme – other,Glenrothes,-2,2022-08-29 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1001,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161913,2028208,NPCONP-SF121A-2021,NPCONP,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,17,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3769,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
161922,2028217,HCCOM-HE221A-2021,HCCOM,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,31,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,375,Female,Other,Latvia,Christian: Other,Heterosexual/straight,1,0
161923,2028218,ACBEA6-BF121B-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,48,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
161923,2028218,HCACC-BF122A-2022,HCACC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
161923,2028218,HDACC-BF223A-2023,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,14,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
161930,1928225,CCCAC4-SF123A-2023,CCCAC4,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,18,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1846,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161935,2028230,ONBAR-HE122A-2022,ONBAR,N,N,40,18,1,2,PT,FE,Other vocational programme – other,Dunfermline,22,2022-08-30 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,6790,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,1
161935,2028230,VQBET5-HF123A-2023,VQBET5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,27,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6790,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,0.9091,0
161935,2028230,VQHAI220-HF121A-2021,VQHAI220,N,N,240,14,1,14,PT,FE,Other vocational programme – other,Dunfermline,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,6790,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
161935,2028230,VQHAI6-BF122A-2022,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,38,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6790,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,1
161942,1928243,NCPCK5-BF123B-2023,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,14,2023-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Mental Health Condition,No,No,Any mixed background,456,Male,Prefer not to say,Scotland,None,Prefer not to say,1,1
161958,2028260,ACAAB6-BF123B-2023,ACAAB6,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,0,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,2113,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161958,2028260,NPCONP-SF121A-2021,NPCONP,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,49,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,2113,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161962,2028264,CPATC4-SS122A-2022,CPATC4,N,N,432,18,1,24,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,11,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple(+MH),No,No,Scottish,5636,Male,Prefer not to say,Scotland,None,Prefer not to say,1,1
161965,2028267,HDBUS-BF121A-2021,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,28,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4741,Male,Other,Scotland,None,Heterosexual/straight,1,0
161965,2028267,HDBUS-BF222A-2022,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,42,2022-08-31 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4741,Male,Other,Scotland,None,Heterosexual/straight,1,0
161968,2028270,NCADP4-BF121A-2021,NCADP4,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,25,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,Yes,Scottish,1752,Female,Other,Scotland,None,Bi/bisexual,1,0
161969,2028271,NQHUB5-HE123A-2023,NQHUB5,N,Y,160,17,1,9,PT,FE,Other vocational programme – other,Dunfermline,15,2023-08-22 00:00:00,N,Registered unemployed – receiving jobseekers allowance,Universal Credit (UC),Yes,No known disability,No,No,Scottish,800,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161971,2028273,ACBEA6-BF122A-2022,ACBEA6,N,N,720,35,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,14,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,480,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,1,1
161971,2028273,NQPHD5-BF121A-2021,NQPHD5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,480,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,0.8889,0
161973,2028275,HDCSD-BF122A-2022,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,24,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Other impairment not listed,Yes,No,Scottish,5302,Male,Other,Scotland,None,Heterosexual/straight,1,0
161973,2028275,HDCSD-BF223A-2023,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5302,Male,Other,Scotland,None,Heterosexual/straight,1,0
161981,2028283,HCSOS-BF121A-2021,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,946,Female,Prefer not to say,Scotland,None,Prefer not to say,1,1
161981,2028283,HDARD-SF122A-2022,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,24,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,946,Female,Prefer not to say,Scotland,None,Prefer not to say,0.7692,0
161988,2028290,HC3DI-SF121A-2021,HC3DI,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,24,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,None,Prefer not to say,1,0
161988,2028290,HD3DDE-SF222A-2022,HD3DDE,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,31,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6077,Female,Other,Scotland,None,Prefer not to say,1,0
161990,2028292,ACTEV6-BF122A-2022,ACTEV6,N,N,720,36,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,28,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,4245,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.3846,0
161990,2028292,HCTRT-BF123A-2023,HCTRT,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,26,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,No known disability,No,No,Scottish,4245,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
161992,2028294,HDARD-SF121A-2021,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,28,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,Yes,No,Scottish,4285,Female,Prefer not to say,Scotland,None,Prefer not to say,0.5385,0
161992,2028294,HDARD-SF222A-2022,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,35,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,4285,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
161996,2028298,NCBSE-SF121A-2021,NCBSE,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,42,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3404,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
161996,2028298,NPCONT-SF122A-2022,NPCONT,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,7,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3404,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
161999,2028301,HDARD-SF122A-2022,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,11,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Irish,6082,Male,Prefer not to say,Ireland,Prefer not to say,Heterosexual/straight,1,0
162001,1928303,NQHSC6-HF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,0,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3100,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,1
162005,2028307,NCCGD6-SF121A-2021,NCCGD6,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,41,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Polish,2165,Male,Prefer not to say,Poland,Prefer not to say,Prefer not to say,1,0
162005,2028307,NQMAT6-HE121A-2021,NQMAT6,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Dunfermline,36,2021-08-24 00:00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,Yes,No,Polish,2165,Male,Prefer not to say,Poland,Prefer not to say,Prefer not to say,1,0
162006,2028308,NQACC6-LF122A-2022,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Levenmouth,42,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,English,211,Female,Other,England,Christian: Protestant,Heterosexual/straight,1,1
