StudentID,IdNumber,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Withdrawn
2832,0514502,CSKUP4,N,N,180,40,1,4,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-16,29/08/2023 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple(+MH),Yes,No,Scottish,492,Female,Other,Scotland,None,Heterosexual/straight,0
2832,0514502,ONSTI,N,N,200,18,1,11,PT,FE,Other vocational programme – for students with learning difficulties,Other,-22,29/08/2023 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple(+MH),Yes,No,Scottish,492,Female,Other,Scotland,None,Heterosexual/straight,0
2885,0514764,ONMOT2,N,Y,100,4,1,25,PT,FE,Other vocational programme – other,Glenrothes,8,31/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,107,Male,Other,Scotland,None,Heterosexual/straight,0
2911,0514807,PDTEC7,N,Y,80,20,1,4,PT,HE,Other vocational programme – other,Other,0,05/02/2024 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Polish,5368,Female,Other,Poland,None,Bi/bisexual,0
2990,0515019,VQBET6,N,N,720,33,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,13,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,610,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
3042,0515151,MAPSO2,N,Y,240,6,1,40,PT,FE,Other vocational programme – other,Rosyth,-86,15/01/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3023,Male,Other,Scotland,None,Heterosexual/straight,1
3042,0515151,ONPSO,N,Y,240,6,1,40,PT,FE,Other vocational programme – other,Rosyth,-25,05/04/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3023,Male,Other,Scotland,None,Heterosexual/straight,0
3081,0515290,ONBHP,N,N,18,6,1,0,PT,FE,Other vocational programme – other,Other,-8,01/11/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1036,Male,Other,Scotland,None,Heterosexual/straight,0
3153,0515490,CDGFD4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,01/08/2023 11:43,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,866,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
3153,0515490,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,49,29/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,866,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
3153,0515490,ONWLD5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,01/08/2023 11:55,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,866,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
3268,0515904,NCWES,N,Y,40,11,1,3,PT,FE,Other vocational programme – other,Glenrothes,9,07/02/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4628,Male,Other,Scotland,None,Heterosexual/straight,0
3280,0515929,CDGFJ4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,25/08/2023 21:03,N,Not registered unemployed but not working,Fee waiver – low income,No,Multiple(+MH),No,No,Scottish,4285,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
3280,0515929,HCCAD,N,Y,160,40,4,4,PT,HE,Other vocational programme – other,Glenrothes,7,28/08/2023 00:00,N,Registered unemployed - not receiving jobseekers allowance,Fee waiver – income support,No,Multiple(+MH),No,No,Scottish,4285,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
3280,0515929,ONWLJ5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,01/12/2023 05:15,N,Not registered unemployed but not working,Fee waiver – low income,No,Multiple(+MH),No,No,Scottish,4285,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
3305,0515974,HCQUS,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,33,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5983,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
3346,0516107,MAMAE6,N,Y,120,40,4,3,PT,FE,Other vocational programme – other,Rosyth,-114,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1880,Male,Other,Scotland,None,Heterosexual/straight,0
3349,0516126,ACAHP6,N,N,760,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,-38,28/08/2023 00:00,Y,Student on Scottish wider access programme (SWAP),Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3981,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
3349,0516126,ICPFS5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,24,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3981,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
3356,0516137,PDTEC7,N,Y,80,20,1,4,PT,HE,Other vocational programme – other,Other,0,05/02/2024 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,584,Female,Other,Scotland,None,Heterosexual/straight,0
3464,0516484,ONARE,N,N,40,0,1,0,PT,FE,Other vocational programme – other,Glenrothes,63,24/06/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2989,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
3489,0516538,MAELI3,N,Y,40,1,3,0,PT,FE,Other vocational programme – other,Glenrothes,-7,03/06/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5609,Male,Other,Scotland,None,Heterosexual/straight,0
3599,0516789,CDGFK4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,01/02/2024 18:54,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,577,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
3650,0516927,ACACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Kirkcaldy,47,28/08/2023 00:00,N,Student on Scottish wider access programme (SWAP),Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,858,Male,Prefer not to say,Scotland,None,Gay man,1
3652,0516929,VQSHE2,N,N,720,34,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,5,11/09/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1947,Female,Other,Scotland,None,Heterosexual/straight,0
3652,0516929,VQSSH3,N,N,200,34,2,0,PT,FE,Other vocational programme – other,Dunfermline,-259,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1947,Female,Other,Scotland,None,Heterosexual/straight,0
3678,0516965,VQSSH2,N,N,240,36,2,0,PT,FE,Other vocational programme – other,Dunfermline,-8,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,882,Male,Other,Scotland,None,Heterosexual/straight,0
3711,0517033,HCASNS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,4,28/08/2023 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,1274,Female,In a same-sex civil partnership,Scotland,Christian: Protestant,Heterosexual/straight,1
3839,0600121,ONIMA,N,N,18,4,1,0,PT,FE,Other vocational programme – other,Other,56,13/09/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3752,Male,Married,Scotland,None,Heterosexual/straight,0
3969,0600728,NQESA6,N,N,320,40,1,8,PT,FE,Other vocational programme – other,Other,61,11/09/2023 00:00,N,Not registered unemployed but not working,Personal Independence Payment (PIP),No,Physical impairment of mobility issue,Yes,No,Scottish,6100,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
3976,0600767,MAELE6,N,Y,760,40,4,19,PT,FE,Other vocational programme – other,Rosyth,-181,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,328,Male,Other,Scotland,None,Heterosexual/straight,0
3984,0600792,VQSSH3,N,N,0,39,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,4,05/08/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4506,Female,Prefer not to say,Scotland,None,Prefer not to say,0
4016,0600938,CDGFK4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,29/08/2023 21:28,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,Yes,No,Scottish,3202,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4016,0600938,HCAIT,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,11,28/08/2023 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,Yes,No,Scottish,3202,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4052,0601116,HCHCP,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,17,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1676,Female,Other,Scotland,None,Heterosexual/straight,0
4085,0601305,BABMA,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,45,11/09/2023 00:00,N,Full-time college based not included above,Self-financing student,No,Physical impairment of mobility issue,No,No,Scottish,5186,Female,Other,Scotland,None,Heterosexual/straight,0
4090,0601331,HCLSV,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,53,02/09/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2722,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4090,0601331,ONWLK5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,24/08/2023 21:37,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,2722,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4197,0601879,HCHCP,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,34,28/08/2023 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4454,Female,Other,Scotland,None,Heterosexual/straight,0
4251,0602167,ACHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,35,29/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2690,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4302,0602432,CDGFL4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,18/08/2023 00:07,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,522,Male,Prefer not to say,Scotland,None,Gay man,0
4302,0602432,ICSPF5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,11,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,522,Male,Prefer not to say,Scotland,None,Gay man,0
4351,0602745,ONPSO,N,Y,240,6,1,40,PT,FE,Other vocational programme – other,Rosyth,5,03/06/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5127,Male,Other,Scotland,None,Heterosexual/straight,1
4395,0602974,CDGFC4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,03/08/2023 20:42,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,2781,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4395,0602974,HCSSH,N,N,480,40,1,15,FT,HE,Other vocational programme – other,Other,48,28/08/2023 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,2781,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4395,0602974,ONWLC5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,04/08/2023 21:43,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,2781,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4407,0603016,HDSOS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,-2,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1831,Female,Other,Scotland,None,Heterosexual/straight,0
4415,0603063,NCAID6,N,Y,680,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,4,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,987,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
4516,0603685,VQSSH2,N,N,223,36,2,6,PT,FE,Other vocational programme – other,Dunfermline,-164,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2257,Female,Married,Scotland,None,Heterosexual/straight,0
4576,0604066,ONAAC3,N,N,90,40,1,2,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-30,24/10/2023 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,No known disability,No,No,Scottish,6419,Male,Other,Scotland,None,Heterosexual/straight,0
4618,0604251,VQNAS2,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,47,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3177,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4660,0604544,MAMAE6,N,Y,120,40,4,3,PT,FE,Other vocational programme – other,Rosyth,-22,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,440,Male,Other,Scotland,None,Heterosexual/straight,0
4699,0604629,MAELE6,N,Y,760,40,4,19,PT,FE,Other vocational programme – other,Rosyth,-194,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1753,Male,Other,Scotland,None,Heterosexual/straight,0
4699,0604629,NCENG6,N,Y,480,34,1,0,PT,FE,Other vocational programme – other,Rosyth,-21,31/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1753,Male,Other,Scotland,None,Heterosexual/straight,1
4699,0604629,NQMAT5,N,Y,200,18,1,12,PT,FE,Other vocational programme – other,Dunfermline,33,29/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,1753,Male,Other,Scotland,None,Heterosexual/straight,1
4715,0604668,VQEMA3,N,Y,80,40,4,3,PT,FE,Other vocational programme – other,Rosyth,-20,20/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,751,Male,Married,Scotland,Christian: Protestant,Heterosexual/straight,0
4718,0604683,CDGFF4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,31/08/2023 08:54,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4718,0604683,ONYWD6,N,Y,30,20,1,2,PT,FE,Other vocational programme – other,Other,-3,28/08/2023 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4719,0604686,ONHSM,N,N,72,11,1,0,PT,FE,Other vocational programme – other,Other,115,16/10/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,480,Male,Other,Scotland,None,Heterosexual/straight,0
4781,0604829,NCAPS5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,14,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1467,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4791,0604845,HCCIE,N,Y,240,40,2,6,PT,HE,Other vocational programme – other,Glenrothes,47,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,726,Male,Other,Scotland,Christian: Protestant,Heterosexual/straight,0
4791,0604845,ONWLB5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,12/02/2024 10:56,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,726,Male,Other,Scotland,Christian: Protestant,Heterosexual/straight,0
4848,0605125,CDGFF4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,25/10/2023 15:58,N,Not registered unemployed but not working,Fee waiver – low income,Yes,No known disability,No,No,British,4709,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4848,0605125,PDCCYP,N,N,160,30,1,6,PT,HE,Other vocational programme – other,Kirkcaldy,57,27/10/2023 00:00,N,Permanent or temporary employment,Fee waiver – student in care,Yes,No known disability,No,No,British,4709,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4920,0605694,VQBAR6,N,N,720,30,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,27,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3177,Male,Prefer not to say,Scotland,Christian: Protestant,Gay man,0
4926,0605766,VQSSCY,N,N,220,40,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,-40,02/08/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Multiple,No,Yes,Scottish,3224,Female,Other,Scotland,None,Heterosexual/straight,0
4981,0605931,HCSSH,N,N,480,40,1,15,FT,HE,Other vocational programme – other,Other,47,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2493,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
4990,0605948,HDCHP,N,N,280,40,2,7,PT,HE,Other vocational programme – other,Dunfermline,46,11/09/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3109,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
4990,0605948,HECCHI,N,N,0,52,1,0,PT,HE,Other vocational programme – other,Other,-31,28/08/2023 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,3109,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
5001,0605964,HDPHO,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Dunfermline,35,28/08/2023 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1223,Female,Married,Scotland,None,Heterosexual/straight,0
