StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
140775,1994862,HCFHE-BF122B-2022,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,0,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2493,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.6408714285714286,1
140803,1994890,HCCOU-SE122A-2022,HCCOU,N,N,360,40,2,9,PT,HE,Other vocational programme – other,Glenrothes,20,31/08/2022 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,British,2426,Female,Other,Scotland,None,Heterosexual/straight,0.9411764705882353,0
140850,1994937,MAELI3-SB122B-2022,MAELI3,N,Y,680,31,4,0,FT,FE,Other vocational programme – other,Glenrothes,-7,26/09/2022 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6419,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
140851,1994938,MACAJ2-SB322C-2022,MACAJ2,N,Y,40,19,4,0,PT,FE,Other vocational programme – other,Glenrothes,7,22/08/2022 00:00,N,Permanent or temporary employment,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2569,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
140853,1994940,MAPLU3-SB222B-2022,MAPLU3,N,N,480,32,3,0,PT,FE,Other vocational programme – other,Glenrothes,7,12/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,6044,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8038384615384615,0
140866,1994953,BALDD9-HF122A-2022,BALDD9,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,17,12/09/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,829,Female,Married,Scotland,None,Heterosexual/straight,1,0
140871,1994958,ONIMEX-HP22AN-2022,ONIMEX,N,Y,6,1,1,0,PT,FE,Other vocational programme – other,Other,-11,13/04/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,667,Male,Other,Scotland,None,Heterosexual/straight,1,0
140871,1994958,ONIMW-HP122E-2022,ONIMW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-7,26/06/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,667,Male,Other,Scotland,None,Heterosexual/straight,1,0
140896,1994983,HDMUA-BF122A-2022,HDMUA,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Kirkcaldy,24,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3981,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8749944444444444,0
140904,1994991,HCAPS-SF122A-2022,HCAPS,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,14,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5161,Female,Other,Scotland,None,Heterosexual/straight,0.9048189189189189,0
140906,1994993,HDSOS-BF222A-2022,HDSOS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,36,30/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,584,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9703432432432433,0
140941,1895028,ONYTH3-SO122A-2022,ONYTH3,N,N,120,32,1,0,PT,FE,Other vocational programme – other,Glenrothes,0,04/09/2022 00:00,N,School based S2,Fee waiver – school pupil,No,No known disability,No,No,Scottish,627,Male,Other,Scotland,Prefer not to say,Heterosexual/straight,0.88,0
141032,1995136,HCMEE-SF122A-2022,HCMEE,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,24,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2213,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7768391304347826,1
141034,1995138,NQPFS5-BF122A-2022,NQPFS5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,35,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Specific learning difficulty,Yes,No,Scottish,2044,Male,Other,Scotland,Prefer not to say,Gay man,0.8134756756756757,0
141035,1995139,HCSOS-BF122B-2022,HCSOS,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,12,30/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1833,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7572391304347825,1
141036,1995140,ONAAD-HE122B-2022,ONAAD,N,N,400,40,2,10,PT,HE,Other vocational programme – other,Other,0,25/08/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1880,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
141037,1995141,HDVIC-SF222A-2022,HDVIC,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Glenrothes,43,01/09/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,1144,Male,Prefer not to say,Czechia,None,Heterosexual/straight,0.9160714285714285,0
141046,1995150,HCSCE7-SF122A-2022,HCSCE7,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,38,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,No,No,Scottish,2100,Male,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.9654675675675675,0
141051,1995155,NQSPF4-SF122A-2022,NQSPF4,N,N,720,36,1,18,FT,FE,Other vocational programme – other,Glenrothes,28,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,Scottish,2213,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8730138888888889,0
141056,1995160,VQAMS6-SF122A-2022,VQAMS6,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,28,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3102,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.4756714285714286,1
141057,1995161,NQHSC6-BF122A-2022,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,20,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,882,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7339375,1
141066,1995170,MACAJ2-SB322A-2022,MACAJ2,N,Y,40,15,4,0,PT,FE,Other vocational programme – other,Glenrothes,21,05/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2452,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9666666666666666,0
141070,1995174,HDBUS-HF122A-2022,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,4,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Blind or physical impairment,No,No,Scottish,4907,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.8954277777777777,0
141071,1995175,NQHSC6-HF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,27,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1676,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.819075,0
141081,1995185,ONCSC5-ZO122A-2022,ONCSC5,N,N,40,7,1,3,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Other,49,06/02/2023 00:00,N,Not registered unemployed but not working,Universal Credit (UC),No,No known disability,No,No,Scottish,3276,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
141085,1995189,BACHP-HP122A-2022,BACHP,N,N,320,29,2,10,PT,HE,Other vocational programme – other,Dunfermline,33,19/09/2022 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any mixed background,6863,Female,Married,Portugal,None,Heterosexual/straight,1,0
141095,1995199,VQHAI2-BF222A-2022,VQHAI2,N,N,720,40,2,18,FT,FE,Other vocational programme – other,Kirkcaldy,38,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2781,Female,Other,Scotland,None,Heterosexual/straight,0.6769142857142857,0
141167,1995275,NCSPF5-BF122A-2022,NCSPF5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,25,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Polish,624,Female,Married,Poland,Christian: Roman Catholic,Heterosexual/straight,0.900772973,0
141203,1995315,NCPCK5-HF122B-2022,NCPCK5,N,N,680,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,19,31/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,694,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,0.9039945945945946,0
141230,1995342,ICPET5-BP222A-2022,ICPET5,N,N,160,9,1,20,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Kirkcaldy,6,16/11/2022 00:00,N,Permanent or temporary employment,Self-financing student,No,Specific learning difficulty,No,No,Scottish,584,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0.475,0
141238,1995350,MACAJ2-SB222C-2022,MACAJ2,N,Y,440,27,4,11,PT,FE,Other vocational programme – other,Glenrothes,0,05/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1828,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.97222,0
141241,1995353,MACAJ2-HB322A-2022,MACAJ2,N,Y,40,11,4,0,PT,FE,Other vocational programme – other,Dunfermline,-28,05/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,332,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8375,1
141242,1995354,MAPLU3-SB222A-2022,MAPLU3,N,N,480,32,3,0,PT,FE,Other vocational programme – other,Glenrothes,-11,12/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,632,Male,In a same-sex civil partnership,Scotland,None,Heterosexual/straight,0.6893363636363636,0
141244,1995356,NCEEC6-HF122B-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,19,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple,No,No,Scottish,1309,Female,Prefer not to say,Scotland,None,Prefer not to say,0.8870947368421053,1
141250,1995362,NQHSC6-SF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,35,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple,No,No,Scottish,2497,Male,Prefer not to say,Scotland,Prefer not to say,Gay man,0.9766594594594595,0
141261,1995373,NQICW4-BS122A-2022,NQICW4,N,N,400,17,1,22,PT,FE,Other vocational programme – other,Kirkcaldy,61,08/02/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,796,Prefer not to say,Other,Scotland,Christian: Protestant,Heterosexual/straight,0,0
141261,1995373,NQSHQ4-BF122A-2022,NQSHQ4,N,N,760,40,1,19,FT,FE,Other vocational programme – other,Kirkcaldy,0,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,796,Prefer not to say,Other,Scotland,Christian: Protestant,Heterosexual/straight,0,1
141288,1995412,MAMEE-HF122A-2022,MAMEE,N,Y,760,33,1,0,FT,FE,Other vocational programme – other,Rosyth,-11,29/08/2022 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2781,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9589971428571429,0
141288,1995412,NCENG6-HD122A-2022,NCENG6,N,Y,480,34,1,0,PT,FE,Other vocational programme – other,Rosyth,-63,01/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2781,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9819810810810811,0
141292,1995416,MACAJ2-SB122B-2022,MACAJ2,N,Y,720,33,4,0,FT,FE,Other vocational programme – other,Glenrothes,0,14/09/2022 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2360,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8571428571428571,0
141315,1995439,NCPCK5-HF122B-2022,NCPCK5,N,N,680,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,41,31/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,2637,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.7915108108108109,0
141317,1995441,MAELI3-SB122A-2022,MAELI3,N,Y,680,36,4,0,FT,FE,Other vocational programme – other,Glenrothes,-7,22/08/2022 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Mental Health Condition,No,No,Scottish,3467,Male,Other,Scotland,None,Heterosexual/straight,0.9411764705882353,0
141327,1995451,MACAJ2-HB322A-2022,MACAJ2,N,Y,40,11,4,0,PT,FE,Other vocational programme – other,Dunfermline,31,05/09/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4207,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
141353,1995482,HCAPS-HF122A-2022,HCAPS,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,18,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Other impairment not listed,No,No,Scottish,5312,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.9173810810810811,0
141358,1995487,VQNAS2-HF122A-2022,VQNAS2,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,28,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Long standing illness,No,No,Scottish,3411,Female,Prefer not to say,Scotland,None,Bi/bisexual,0.8306297297297297,0
141363,1995492,VQHAI2-HF122B-2022,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Dunfermline,39,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any mixed background,3280,Female,Prefer not to say,England,Prefer not to say,Heterosexual/straight,0.4871666666666667,1
141370,1995499,HCCYB7-BF122A-2022,HCCYB7,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,35,29/08/2022 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1344,Female,Other,Scotland,None,Heterosexual/straight,0.9176729729729729,0
141373,1995502,CPATC4-SS122A-2022,CPATC4,N,N,432,18,1,24,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,18,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – student on a DPG 18 / PG 5 programme,Yes,No known disability,No,No,Scottish,2213,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8362526315789474,0
141376,1995505,HCSOS-HF122A-2022,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,7,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,5310,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7671405405405405,0
141377,1995506,VQRST3-SB222A-2022,VQRST3,N,Y,960,36,4,0,FT,FE,Other vocational programme – other,Glenrothes,-22,22/08/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,1344,Male,Other,Scotland,Christian: Protestant,Heterosexual/straight,0.6897933333333334,0
141380,1995509,NQHSC6-SF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,24,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6593,Female,Other,Scotland,None,Heterosexual/straight,0.9068432432432432,0
141381,1995510,NCCHS5-LF122A-2022,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,42,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,English,2031,Female,Prefer not to say,Scotland,None,Prefer not to say,0.37726000000000004,1
141387,1995516,ONSPRG4-HD122B-2022,ONSPRG4,N,N,180,40,1,4,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-21,06/09/2022 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Mental Health Condition,No,No,Scottish,3942,Female,Other,Scotland,None,Gay woman/lesbian,0.9509823529411764,0
141396,1995525,NQICS6-HE122A-2022,NQICS6,N,N,120,33,1,0,PT,FE,Other vocational programme – other,Dunfermline,9,15/09/2022 00:00,N,Registered unemployed – receiving jobseekers allowance,Universal Credit (UC),No,Specific learning difficulty,No,No,Scottish,1144,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.5185185185185185,0
141405,1995534,NQCOFH-HF122C-2022,NQCOFH,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,27,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1016,Male,Other,Scotland,None,Heterosexual/straight,0.879518919,0
141408,1995537,NQHSC6-HF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,42,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3280,Male,Prefer not to say,Scotland,None,Prefer not to say,0.6514,1
141410,1995539,VQAUT3-SD122A-2022,VQAUT3,N,Y,320,40,4,0,PT,FE,Other vocational programme – other,Glenrothes,-2,29/08/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5362,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9385515151515151,0
141418,1995547,HDACP-BF122A-2022,HDACP,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,0,29/08/2022 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,3926,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9619057142857143,0
141419,1995548,ACBEA6-HF122A-2022,ACBEA6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,40,30/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3280,Male,Prefer not to say,Northern Ireland,None,Heterosexual/straight,0.6931722222222222,1
141419,1995548,NQEPA5-HS122A-2022,NQEPA5,N,Y,252,18,1,32,PT,FE,Other vocational programme – other,Rosyth,17,06/02/2023 00:00,N,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,No,No known disability,No,No,Scottish,3280,Male,Prefer not to say,Northern Ireland,None,Heterosexual/straight,1,0
141424,1995553,HCSOS-HF122B-2022,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,41,31/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6651,Female,Other,Scotland,None,Heterosexual/straight,0.893127027,0
141427,1995556,VQRST3-SB122A-2022,VQRST3,N,Y,800,34,4,0,FT,FE,Other vocational programme – other,Glenrothes,17,29/08/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3204,Male,Other,Scotland,None,Heterosexual/straight,0.8462111111111111,0
141432,1995561,VQBET5-HF122A-2022,VQBET5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,14,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3411,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.6935333333333333,0
141438,1995567,HCC3A7-SF122A-2022,HCC3A7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,42,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,1016,Prefer not to say,Prefer not to say,England,None,Prefer not to say,0.9763,0
141448,1995577,NQBAP6-LF122A-2022,NQBAP6,Y,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,33,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,British,1839,Female,Other,Scotland,None,Heterosexual/straight,0.6752961538461538,1
141456,1995585,HCGDD-SF122A-2022,HCGDD,N,Y,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,0,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6300,Male,Other,Scotland,None,Heterosexual/straight,1,1
141456,1995585,NQMAT6-HO122A-2022,NQMAT6,N,Y,160,17,1,4,PT,FE,Other vocational programme – other,Dunfermline,-21,23/08/2022 00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,No,No,Scottish,6300,Male,Other,Scotland,None,Heterosexual/straight,0,0
141461,1995590,ICCHS5-HF122A-2022,ICCHS5,N,N,760,40,1,19,FT,FE,Other vocational programme – other,Dunfermline,-9,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Other impairment not listed,No,No,Scottish,796,Female,Other,Scotland,None,Bi/bisexual,0.9717085714285714,0
141503,1995638,BALDD9-HF122A-2022,BALDD9,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,49,12/09/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,332,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.7583333333333333,0
141512,1995647,MAPLU3-SB322B-2022,MAPLU3,N,N,480,34,4,12,PT,FE,Other vocational programme – other,Glenrothes,0,12/09/2022 00:00,N,Permanent or temporary employment,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3981,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8689888888888889,0
141538,1995673,ICCHS5-HF122A-2022,ICCHS5,N,N,760,40,1,19,FT,FE,Other vocational programme – other,Dunfermline,0,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1445,Female,Prefer not to say,Scotland,Christian: Other,Heterosexual/straight,0.8776243243243242,0
141539,1995674,MAELI3-SB322A-2022,MAELI3,N,Y,40,2,4,0,PT,FE,Other vocational programme – other,Glenrothes,4,05/06/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,883,Male,Other,Scotland,None,Heterosexual/straight,1,0
141547,1995682,NQHSC6-BF122B-2022,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,39,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2913,Female,Prefer not to say,Scotland,None,Bi/bisexual,0.7452297297297297,0
141581,1895717,ONSUP-HP122A-2022,ONSUP,N,N,6,2,1,0,PT,FE,Other vocational programme – other,Other,-19,17/08/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4572,Female,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
141639,1995786,NQBAP6-LF122A-2022,NQBAP6,Y,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,39,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,6562,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.8576805555555556,0
141672,1995819,NQACC6-LF122A-2022,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Levenmouth,41,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,882,Female,Other,Scotland,None,Heterosexual/straight,0.8683675675675676,0
141679,1995826,HDACC-HF222A-2022,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,23,31/08/2022 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,5883,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.4532833333333333,1
141740,1895889,ONACC6-HO121A-2022,ONACC6,N,N,0,40,1,0,PT,FE,Other vocational programme – other,Other,-92,01/08/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5007,Male,Other,Scotland,None,Heterosexual/straight,0.8690476190476191,0
141741,1895890,ONACC6-HO121A-2022,ONACC6,N,N,0,40,1,0,PT,FE,Other vocational programme – other,Other,-92,01/08/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,English,4254,Male,Other,Scotland,None,Heterosexual/straight,0.9047619047619048,0
141752,1895901,ONACC6-HO121A-2022,ONACC6,N,N,0,40,1,0,PT,FE,Other vocational programme – other,Other,-92,01/08/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6454,Male,Other,Scotland,None,Heterosexual/straight,0.9166666666666666,0
141777,1995926,ONGSC4-SF122A-2022,ONGSC4,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,39,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,2867,Female,Other,Scotland,None,Heterosexual/straight,0.8442135135135136,0
