EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,Sum of HasChildcareFund,Sum of HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Sum of Confirmed,Sum of HoursPerWeek,Sum of LengthOfCourse,MaritalStatusCode,MoACode,Sum of NumberOfWeeks,Sum of PlannedLearningHours,OutcomeTitle,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,Sum of SIMD_Rank
1602390,200652,PB1A,2023,24,0,24,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605271,191223,PB1A,2023,24,0,24,0,0,N,Y,N,M,32,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1607068,132292,PB1A,2023,25,0,24,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608561,201018,PB1A,2023,25,0,24,0,0,N,Y,N,M,21,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1674957,196263,PB1A,2023,25,0,25,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1681180,201904,PB1A,2023,25,0,25,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1580315,158791,PB1A,2023,26,0,26,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582575,199273,PB1A,2023,26,0,26,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610466,201191,PB1A,2023,26,0,26,0,0,N,Y,N,M,11,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1679369,201809,PB1A,2023,26,0,26,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5450
1686135,193618,PB1A,2023,27,0,26,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1592535,189269,PB1A,2023,27,0,27,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1580317,53836,PB1A,2023,28,0,27,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1584621,199753,PB1A,2023,28,0,27,0,0,N,Y,N,F,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610498,57222,PB1A,2023,28,0,27,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1586986,197554,PB1A,2023,28,0,28,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1606712,56137,PB1A,2023,28,0,28,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608544,179842,PB1A,2023,28,0,28,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1606804,173485,PB1A,2023,29,0,28,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1682733,202406,PB1A,2023,29,0,29,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,11,04,N,6,5284
1684835,202584,PB1A,2023,29,0,29,0,0,N,Y,N,M,98,01,1,1,0,1,3,16,38,40,,Y,11,04,N,6,5284
1676709,53835,PB1A,2023,30,0,30,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582579,199621,PB1A,2023,31,0,31,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610485,91954,PB1A,2023,31,0,31,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579257,117028,PB1A,2023,32,0,31,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1580313,199085,PB1A,2023,32,0,31,0,0,N,Y,N,M,14,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1586982,196257,PB1A,2023,32,0,32,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1604417,193071,PB1A,2023,33,0,32,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579289,60769,PB1A,2023,33,0,33,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582703,198566,PB1A,2023,33,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1606514,54411,PB1A,2023,33,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1602361,92222,PB1A,2023,34,0,34,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605261,200768,PB1A,2023,34,0,34,0,0,N,Y,N,M,11,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1680511,106087,PB1A,2023,35,0,34,0,0,N,Y,N,F,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1602385,190670,PB1A,2023,35,0,35,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610502,201194,PB1A,2023,35,0,35,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579276,41973,PB1A,2023,36,0,35,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579292,176887,PB1A,2023,36,0,35,0,0,N,Y,N,M,33,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1580319,198577,PB1A,2023,36,0,36,0,0,N,Y,N,M,21,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1602347,194767,PB1A,2023,36,0,36,0,0,N,Y,N,M,10,08,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605024,94253,PB1A,2023,36,0,36,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1674561,53092,PB1A,2023,37,0,36,0,0,N,Y,N,M,14,01,1,1,0,1,3,16,38,40,,Y,03,04,N,1,5284
1579269,44636,PB1A,2023,37,0,37,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608427,152630,PB1A,2023,37,0,37,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608511,59508,PB1A,2023,38,0,37,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1687599,202736,PB1A,2023,38,0,37,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1676703,129853,PB1A,2023,38,0,38,0,0,N,Y,N,F,31,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1678061,190597,PB1A,2023,38,0,38,0,0,N,Y,N,M,14,09,1,1,0,1,4,16,38,40,,Y,11,04,N,6,5284
1684589,54160,PB1A,2023,38,0,38,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1586980,188515,PB1A,2023,39,0,38,0,0,N,Y,N,M,23,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579262,199289,PB1A,2023,39,0,39,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1675285,201337,PB1A,2023,39,0,39,0,0,N,Y,N,M,14,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1680491,117966,PB1A,2023,40,0,40,0,0,N,Y,N,F,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1584634,72853,PB1A,2023,41,0,40,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1588951,60040,PB1A,2023,41,0,40,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1602380,200651,PB1A,2023,41,0,41,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610500,59733,PB1A,2023,41,0,41,0,0,N,Y,N,M,24,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579252,42508,PB1A,2023,42,0,41,0,0,N,Y,N,M,15,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,1754
1582734,186345,PB1A,2023,42,0,41,0,0,N,Y,N,M,11,08,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605275,198576,PB1A,2023,42,0,42,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579286,51911,PB1A,2023,43,0,42,0,0,N,Y,N,M,31,90,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605008,51931,PB1A,2023,43,0,43,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,2206
1608537,177342,PB1A,2023,44,0,44,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1602400,186297,PB1A,2023,45,0,44,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608516,63119,PB1A,2023,45,0,44,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,1754
1610472,171175,PB1A,2023,45,0,44,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,04,04,N,1,5284
1594825,108764,PB1A,2023,45,0,45,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1683343,202444,PB1A,2023,45,0,45,0,0,N,Y,N,F,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1608425,190383,PB1A,2023,46,0,45,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582132,199600,PB1A,2023,49,0,48,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582730,194203,PB1A,2023,49,0,49,0,0,N,Y,N,M,15,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1674559,152765,PB1A,2023,50,0,50,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,04,04,N,1,5284
1579281,177340,PB1A,2023,51,0,51,0,0,N,Y,N,M,10,90,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1592611,189275,PB1A,2023,51,0,51,0,0,N,Y,N,M,12,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1605011,50169,PB1A,2023,51,0,51,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1674567,201283,PB1A,2023,52,0,52,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1579274,199288,PB1A,2023,53,0,52,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1610469,201192,PB1A,2023,53,0,52,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582698,199623,PB1A,2023,53,0,53,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1680566,201837,PB1A,2023,53,0,53,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1582681,132503,PB1A,2023,56,0,56,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1586984,199830,PB1A,2023,58,0,58,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1607066,200910,PB1A,2023,59,0,59,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1678074,29155,PB1A,2023,60,0,60,0,0,N,Y,N,M,10,04,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1679593,152743,PB1A,2023,64,0,63,0,0,N,Y,N,M,14,01,1,1,0,1,3,16,38,40,,Y,02,04,N,1,5284
1608872,201046,PB1A,2023,66,0,66,0,0,N,Y,N,M,10,04,1,1,0,1,3,16,38,40,,Y,01,04,N,1,5284
1677656,201483,PC1A,2023,22,0,21,0,0,N,Y,N,M,11,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1677660,188042,PC1A,2023,22,0,22,0,0,N,Y,N,M,32,09,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1683062,191417,PC1A,2023,22,0,22,0,0,N,Y,N,M,98,01,1,1,0,1,4,16,41,40,,Y,11,04,N,6,4337
1602697,200676,PC1A,2023,23,0,22,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1607175,196537,PC1A,2023,23,0,22,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1602744,200678,PC1A,2023,24,0,23,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686117,199271,PC1A,2023,26,0,25,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686126,12395,PC1A,2023,26,0,25,0,0,N,Y,N,M,31,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686113,202711,PC1A,2023,27,0,26,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686104,202708,PC1A,2023,27,0,27,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584812,196539,PC1A,2023,29,0,28,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584817,199765,PC1A,2023,29,0,28,0,0,N,Y,N,M,12,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1677611,201481,PC1A,2023,29,0,28,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1677649,201482,PC1A,2023,29,0,28,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1581856,199021,PC1A,2023,30,0,29,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1608687,201026,PC1A,2023,30,0,30,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686111,202710,PC1A,2023,32,0,31,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1677662,194111,PC1A,2023,32,0,32,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1607166,198565,PC1A,2023,33,0,32,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584806,199764,PC1A,2023,33,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1607168,46711,PC1A,2023,34,0,33,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1674379,199022,PC1A,2023,34,0,33,0,0,N,Y,N,M,10,03,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584824,59470,PC1A,2023,35,0,34,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1677652,149838,PC1A,2023,35,0,35,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1674377,60382,PC1A,2023,38,0,37,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1679474,201812,PC1A,2023,38,0,37,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686106,202709,PC1A,2023,38,0,37,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1686108,132798,PC1A,2023,38,0,37,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1607173,200932,PC1A,2023,40,0,40,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1683209,202430,PC1A,2023,40,0,40,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584808,63289,PC1A,2023,41,0,40,0,0,N,Y,N,M,35,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1683204,135669,PC1A,2023,45,0,44,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584810,198438,PC1A,2023,47,0,47,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1675715,194109,PC1A,2023,50,0,50,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1584814,193469,PC1A,2023,52,0,52,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1675706,112198,PC1A,2023,57,0,57,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,5450
1676738,201439,PD1A,2023,24,0,24,0,0,N,Y,N,M,10,01,1,1,0,1,4,16,38,40,,Y,11,04,N,6,4875
1684374,157703,PD1A,2023,26,0,25,0,0,N,Y,N,M,11,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1686025,202699,PD1A,2023,31,0,31,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1605900,167305,PD1A,2023,33,0,32,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1610057,189409,PD1A,2023,36,0,35,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1610053,201159,PD1A,2023,36,0,36,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1686023,202698,PD1A,2023,36,0,36,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1610070,201160,PD1A,2023,37,0,37,0,0,N,Y,N,M,32,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1686021,202697,PD1A,2023,37,0,37,0,0,N,Y,N,M,36,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1600608,200499,PD1A,2023,42,0,42,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1590195,194077,PD1A,2023,50,0,50,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1674299,201248,PD1A,2023,52,0,51,0,0,N,Y,N,M,10,09,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1681217,201911,PD1A,2023,57,0,57,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1687329,151805,PD1A,2023,57,0,57,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1610048,90023,PD1A,2023,63,0,63,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,38,40,,Y,02,04,N,2,4875
1674995,167968,PD1A,2023,69,0,69,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,38,40,,Y,02,04,N,1,4875
1583297,131222,PD1A,2023,74,0,73,0,0,N,Y,N,M,10,04,1,1,0,1,3,16,38,40,,Y,01,04,N,1,4875
1598962,32727,PE1A,2023,24,0,24,0,0,N,Y,N,M,32,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1600533,141347,PE1A,2023,24,0,24,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1579306,14972,PE1A,2023,25,0,24,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1674371,65742,PE1A,2023,25,0,24,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598992,190367,PE1A,2023,28,0,28,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1607163,112237,PE1A,2023,30,0,29,0,0,N,Y,N,M,31,09,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1603228,200699,PE1A,2023,30,0,30,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1579313,54386,PE1A,2023,31,0,30,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598907,196592,PE1A,2023,31,0,31,0,0,N,Y,N,M,14,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598912,57598,PE1A,2023,31,0,31,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598972,200359,PE1A,2023,31,0,31,0,0,N,Y,N,M,15,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1579320,199347,PE1A,2023,33,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1679302,44754,PE1A,2023,33,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1610019,39364,PE1A,2023,34,0,33,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598982,42539,PE1A,2023,35,0,34,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1675689,58278,PE1A,2023,35,0,34,0,0,N,Y,N,M,31,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1687575,127999,PE1A,2023,35,0,35,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1605563,199290,PE1A,2023,37,0,37,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1687587,202735,PE1A,2023,37,0,37,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598915,195010,PE1A,2023,38,0,38,0,0,N,Y,N,M,10,08,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1687581,153356,PE1A,2023,39,0,38,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,03,04,N,1,1781
1605566,80731,PE1A,2023,41,0,40,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598897,50804,PE1A,2023,43,0,43,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1608503,201016,PE1A,2023,43,0,43,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598909,81228,PE1A,2023,45,0,45,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1601230,200509,PE1A,2023,47,0,47,0,0,N,Y,N,M,11,08,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1687566,101433,PE1A,2023,47,0,47,0,0,N,Y,N,M,10,10,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1579299,198116,PE1A,2023,48,0,47,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1608505,46725,PE1A,2023,48,0,48,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1677769,37143,PE1A,2023,51,0,50,0,0,N,Y,N,M,10,99,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598905,189932,PE1A,2023,53,0,52,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1598997,191389,PE1A,2023,53,0,53,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1609175,184625,PE1A,2023,59,0,59,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1679306,51469,PE1A,2023,60,0,60,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,41,40,,Y,01,04,N,1,1781
1607628,200950,PF1A,2023,16,0,16,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4362
1680551,201833,PF1A,2023,18,0,17,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1608669,201024,PF1A,2023,18,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,4,16,40,40,,Y,11,04,N,6,4337
1680524,201831,PF1A,2023,18,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1680553,201834,PF1A,2023,18,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,3099
1683227,202427,PF1A,2023,18,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1605839,200786,PF1A,2023,19,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1607119,191225,PF1A,2023,19,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,2365
1607121,200922,PF1A,2023,19,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1680640,201848,PF1A,2023,19,0,18,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,494
1607123,196453,PF1A,2023,19,0,19,0,0,N,Y,N,M,31,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1610586,197967,PF1A,2023,19,0,19,0,0,N,Y,N,M,20,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1678126,149576,PF1A,2023,19,0,19,0,0,N,Y,N,F,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,1330
1683064,195174,PF1A,2023,19,0,19,0,0,N,Y,N,M,11,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,1923
1608619,192068,PF1A,2023,20,0,19,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1610575,199015,PF1A,2023,20,0,19,0,0,N,Y,N,M,10,03,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1680638,186734,PF1A,2023,20,0,19,0,0,N,Y,N,M,10,02,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1583843,188928,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,77
1583853,173195,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1608614,201021,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,2371
1674595,201286,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1680526,201832,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1683069,104953,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1683232,202433,PF1A,2023,20,0,20,0,0,N,Y,N,M,98,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,4337
1683241,202437,PF1A,2023,20,0,20,0,0,N,Y,N,M,10,01,1,1,0,1,3,16,40,40,,Y,11,04,N,1,4337
1590090,200053,PF1A,2023,21,0,20,0,0,N,Y,N,M,24,01,1,1,0,1,3,16,40,40,,Y,01,04,N,1,2535
