EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,EnrolledOnDate,AnnualStartDate,AnnualEndDate,HasChildcareFund,HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Confirmed,HoursPerWeek,LengthOfCourse,MaritalStatusCode,MoACode,NumberOfWeeks,PlannedLearningHours,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,SIMD_Rank,PI_1
1420340,124441,HD1A,2022,17,14,15,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,11,06,N,1,6469,Completed: Successful
1501391,106093,HD1A,2022,17,14,16,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,332,Completed: Successful
1420176,190573,HD1A,2022,18,6,16,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,F,10,01,1,1,14,2,3,17,18,600,N,01,06,N,1,4201,Completed: Successful
1501441,129438,HD1A,2022,18,14,16,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,F,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6593,Completed: Successful
1413315,106774,HD1A,2022,18,14,17,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,31,01,1,1,0,2,4,07,34,240,Y,01,07,N,6,2213,Completed: Successful
1414896,80176,HD1A,2022,18,14,17,2022-09-07 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,11,06,N,1,6285,Completed: Partial Success
1420474,106819,HD1A,2022,18,14,17,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,01,06,N,1,5547,Completed: Successful
1501351,73339,HD1A,2022,18,14,17,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,11,06,N,1,797,Completed: Successful
1501421,81530,HD1A,2022,18,14,17,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6562,Completed: Successful
1501451,184611,HD1A,2022,18,14,17,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6743,Completed: Successful
1420169,190572,HD1A,2022,19,6,17,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,M,15,01,1,1,14,2,3,17,18,600,N,01,06,N,1,4504,Further Withdrawal
1420431,190584,HD1A,2022,19,6,17,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,M,10,01,1,1,14,2,3,17,18,600,N,01,06,N,1,3680,Completed: Successful
1413342,99789,HD1A,2022,19,14,17,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,5605,Completed: Successful
1501364,81599,HD1A,2022,19,14,17,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,01,06,N,1,5559,Completed: Successful
1413299,81155,HD1A,2022,19,14,18,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,4,07,34,240,Y,01,07,N,1,5987,Completed: Successful
1414843,148525,HD1A,2022,19,14,18,2022-09-07 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,11,06,N,6,3330,Completed: Successful
1414876,139959,HD1A,2022,19,14,18,2022-09-07 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6009,Completed: Successful
1414909,179720,HD1A,2022,19,14,18,2022-09-07 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,2100,Further Withdrawal
1420159,99409,HD1A,2022,19,14,18,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,11,06,N,1,3789,Completed: Successful
1420179,190574,HD1A,2022,19,14,18,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6189,Further Withdrawal
1420312,87372,HD1A,2022,19,14,18,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,5483,Completed: Successful
1420570,88236,HD1A,2022,19,14,18,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,1036,Completed: Successful
1430072,87629,HD1A,2022,19,14,18,2022-10-13 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,4523,Completed: Successful
1503502,93525,HD1A,2022,19,14,18,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,01,07,N,1,1676,Completed: Successful
1429940,190615,HD1A,2022,20,6,19,2022-10-12 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,M,10,01,1,1,14,2,3,17,18,600,N,01,06,N,1,5190,Completed: Successful
1413313,167370,HD1A,2022,20,14,18,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,4,07,34,240,Y,01,07,N,1,4207,Further Withdrawal
1418983,117445,HD1A,2022,20,14,18,2022-09-14 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,3412,Completed: Partial Success
1509365,170789,HD1A,2022,20,14,18,2022-12-01 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,31,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,3106,Completed: Successful
1413298,109833,HD1A,2022,20,14,19,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,5186,Completed: Successful
1413302,170225,HD1A,2022,20,14,19,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,6183,Completed: Successful
1413323,137730,HD1A,2022,20,14,19,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,4,07,34,240,Y,01,07,N,1,2622,Completed: Successful
1414949,165039,HD1A,2022,20,14,19,2022-09-07 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,03,1,1,0,2,4,07,36,240,Y,01,07,N,1,4135,Completed: Partial Success
1420458,93530,HD1A,2022,20,14,19,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6158,Completed: Successful
1432374,163464,HD1A,2022,20,14,19,2022-08-31 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,2637,Completed: Successful
1501374,140764,HD1A,2022,20,14,19,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6337,Completed: Successful
1503511,162244,HD1A,2022,20,14,19,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,01,07,N,1,960,Completed: Successful
1507640,126884,HD1A,2022,20,14,19,2022-11-25 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,01,07,N,1,2165,Further Withdrawal
1514170,148938,HD1A,2022,20,14,19,2022-12-14 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,02,1,1,0,2,3,07,36,240,Y,01,07,N,1,3737,Completed: Successful
1420325,190583,HD1A,2022,21,6,20,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,M,10,04,1,1,14,2,3,17,18,600,N,03,06,N,1,2783,Completed: Successful
1430035,151198,HD1A,2022,21,14,19,2022-10-13 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,5127,Completed: Successful
1501236,149349,HD1A,2022,21,14,19,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,4787,Completed: Partial Success
1503497,106177,HD1A,2022,21,14,19,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,02,1,1,0,2,3,07,36,240,Y,01,07,N,1,1745,Completed: Successful
1413309,158253,HD1A,2022,21,14,20,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,246,Completed: Successful
1430023,191143,HD1A,2022,21,14,20,2022-10-13 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,02,1,1,0,1,3,07,34,480,Y,02,06,N,1,4863,Completed: Successful
1501431,141288,HD1A,2022,21,14,20,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,01,06,N,1,2781,Completed: Partial Success
1559614,121091,HD1A,2022,21,14,20,2022-09-01 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,4,07,36,240,Y,01,07,N,1,3106,Completed: Successful
1420400,109888,HD1A,2022,22,14,20,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,2452,Completed: Successful
1413278,120350,HD1A,2022,22,14,21,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,F,10,99,1,1,0,2,4,07,34,240,Y,11,07,N,6,5861,Further Withdrawal
1503521,108249,HD1A,2022,22,14,21,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,01,07,N,1,6044,Completed: Successful
1415140,97286,HD1A,2022,23,14,21,2022-09-07 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,4,07,36,240,Y,01,07,N,1,3226,Completed: Partial Success
1501341,122226,HD1A,2022,23,14,21,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,F,10,01,1,1,0,1,3,07,34,480,Y,11,06,N,1,2032,Completed: Successful
1413327,35135,HD1A,2022,23,14,22,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,5131,Completed: Successful
1501307,79936,HD1A,2022,23,14,22,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,961,Completed: Partial Success
1551702,177105,HD1A,2022,24,14,22,2023-02-07 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,01,07,N,1,3204,Completed: Successful
1413331,96115,HD1A,2022,24,14,23,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,F,10,04,1,1,0,2,3,07,34,240,Y,01,07,N,1,1011,Completed: Successful
1504670,177119,HD1A,2022,24,14,23,2022-11-16 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,1790,Completed: Successful
1420264,190582,HD1A,2022,26,6,24,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-16 00:00:00,0,0,N,Y,Y,M,10,02,1,1,14,2,3,17,18,600,N,01,06,N,1,6697,Completed: Successful
1413339,2089,HD1A,2022,27,14,25,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,4303,Completed: Successful
1501401,8478,HD1A,2022,27,14,25,2022-11-03 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,6002,Completed: Successful
1504720,45089,HD1A,2022,27,14,26,2022-11-16 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,34,240,Y,01,07,N,1,2815,Completed: Successful
1390480,188875,HD1A,2022,28,0,27,2022-07-06 00:00:00,2022-08-09 00:00:00,2022-08-23 00:00:00,0,0,N,Y,N,F,10,01,1,1,6,1,4,07,4,24,Y,11,05,N,6,2360,Completed: Successful
1413297,143187,HD1A,2022,28,14,27,2022-09-05 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,F,10,01,1,1,0,2,1,07,34,240,Y,01,07,N,1,3213,Completed: Successful
1503526,177107,HD1A,2022,29,14,28,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,2,3,07,36,240,Y,02,07,N,1,5547,Completed: Successful
1503516,176399,HD1A,2022,30,14,28,2022-11-11 00:00:00,2022-08-30 00:00:00,2023-06-13 00:00:00,0,0,Y,N,N,F,10,01,1,1,0,2,1,07,36,240,Y,01,07,N,1,751,Completed: Successful
1420492,177583,HD1A,2022,30,14,29,2022-09-16 00:00:00,2022-08-31 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,F,10,01,1,1,0,1,3,07,34,480,Y,01,06,N,1,858,Completed: Successful
1394791,189266,HD1A,2022,33,0,31,2022-07-19 00:00:00,2022-09-13 00:00:00,2022-10-25 00:00:00,0,0,N,Y,N,M,10,01,1,1,7,1,4,07,6,42,Y,11,06,N,6,3369,Completed: Successful
1389691,188731,HD1A,2022,33,0,32,2022-06-30 00:00:00,2022-10-10 00:00:00,2023-01-09 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,08,11,72,Y,01,06,N,1,2561,Completed: Successful
1388353,187267,HD1A,2022,35,0,33,2022-06-24 00:00:00,2022-08-22 00:00:00,2022-09-26 00:00:00,0,0,Y,N,N,M,10,01,1,1,0,1,4,08,6,36,Y,11,07,N,6,4297,Completed: Successful
1403477,189423,HD1A,2022,35,14,33,2022-08-18 00:00:00,2022-09-01 00:00:00,2023-06-10 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,34,480,Y,01,06,N,1,492,Completed: Successful
1398516,57641,HD1A,2022,47,0,46,2022-07-27 00:00:00,2022-10-10 00:00:00,2023-01-09 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,3,08,11,72,Y,01,06,N,1,3115,Completed: Successful
1399672,189567,HD1A,2022,58,0,57,2022-08-04 00:00:00,2022-08-22 00:00:00,2022-09-26 00:00:00,0,0,Y,N,N,F,10,01,1,1,0,1,3,08,6,36,Y,01,07,N,1,5023,Completed: Successful
1390911,188938,HD1A,2022,59,0,58,2022-07-07 00:00:00,2022-09-13 00:00:00,2022-10-25 00:00:00,0,0,N,Y,N,M,10,01,1,1,7,1,4,07,6,42,Y,11,06,N,6,675,Completed: Successful
1224681,138983,HD1B,2021,18,12,16,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,31,01,1,1,5,1,3,07,36,170,Y,01,04,N,1,4221,Completed: Successful
1224658,99083,HD1B,2021,19,12,16,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,09,1,1,5,1,3,07,36,170,Y,01,04,N,6,4678,Completed: Successful
1224675,134613,HD1B,2021,19,12,17,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,01,1,1,5,1,3,07,36,170,Y,01,04,N,4,2969,Further Withdrawal
1224739,100262,HD1B,2021,19,12,17,2021-09-15 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,02,1,1,5,1,3,07,36,170,Y,01,04,N,1,2815,Further Withdrawal
1289944,96282,HD1B,2021,19,12,17,2021-11-15 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,15,99,1,1,5,1,3,07,36,170,Y,01,04,N,1,3492,Completed: Successful
1389709,153692,HD1B,2021,20,0,17,2022-06-30 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,N,Y,N,F,10,01,1,1,4,3,3,07,18,160,Y,01,05,N,1,6700,Completed: Successful
1224747,177274,HD1B,2021,20,12,18,2021-09-15 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,31,01,1,1,5,1,3,07,36,170,Y,01,04,N,4,5046,Completed: Successful
1224664,170758,HD1B,2021,21,12,19,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,99,1,1,5,1,3,07,36,170,Y,01,04,N,1,3492,Further Withdrawal
1224660,141328,HD1B,2021,22,12,20,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,01,1,1,5,1,3,07,36,170,Y,01,04,N,"",800,Completed: Partial Success
1294238,136726,HD1B,2021,22,14,20,2021-11-30 00:00:00,2021-08-30 00:00:00,2022-06-18 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,2996,Completed: Successful
1224684,102014,HD1B,2021,23,12,21,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,09,1,1,5,1,3,07,36,170,Y,01,04,N,4,4969,Completed: Successful
1224726,81272,HD1B,2021,23,12,21,2021-09-15 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,02,1,1,5,1,3,07,36,170,Y,01,04,N,1,800,Completed: Partial Success
1224678,30078,HD1B,2021,24,12,21,2021-09-14 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,08,1,1,5,1,3,07,36,170,Y,01,04,N,6,3453,Completed: Partial Success
1224743,69649,HD1B,2021,24,12,22,2021-09-15 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,09,1,1,5,1,3,07,36,170,Y,01,04,N,6,3412,Completed: Successful
1224189,13449,HD1B,2021,26,12,23,2021-09-10 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,09,1,1,5,1,4,07,36,170,Y,11,04,N,6,2989,Completed: Successful
1340182,184959,HD1B,2021,29,12,27,2022-03-07 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,14,01,1,1,5,1,4,07,36,170,Y,04,04,N,1,2055,Completed: Successful
1223588,177177,HD1B,2021,31,0,29,2021-09-07 00:00:00,2021-09-21 00:00:00,2021-10-12 00:00:00,0,0,N,Y,N,M,98,01,1,1,0,1,4,07,3,24,Y,11,05,N,6,5139,Completed: Successful
1236205,175752,HD1B,2021,31,12,29,2021-11-08 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,1,0,N,Y,N,I,20,01,1,1,5,1,1,07,36,170,Y,09,04,N,6,1032,Completed: Successful
1223574,141781,HD1B,2021,33,0,31,2021-09-07 00:00:00,2021-09-21 00:00:00,2021-10-12 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,3,24,Y,01,05,N,1,5139,Completed: Successful
1360378,33114,HD1B,2021,35,12,32,2022-03-16 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,09,1,1,5,1,4,07,36,170,Y,01,04,N,6,2177,Completed: Successful
1224186,177238,HD1B,2021,35,12,33,2021-09-10 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,09,1,1,5,1,3,07,36,170,Y,01,04,N,1,4678,Completed: Successful
1338024,184596,HD1B,2021,38,12,36,2022-02-24 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,14,01,1,1,5,1,4,07,36,170,Y,04,04,N,1,4345,Completed: Successful
1217059,150797,HD1B,2021,39,0,36,2021-08-25 00:00:00,2021-09-21 00:00:00,2021-10-12 00:00:00,0,0,N,Y,N,M,98,01,1,1,0,1,4,07,3,24,Y,11,05,N,6,883,Completed: Successful
1338026,158939,HD1B,2021,41,12,39,2022-02-24 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,31,01,1,1,5,1,1,07,36,170,Y,01,04,N,1,5365,Completed: Successful
1232036,178267,HD1B,2021,45,12,43,2021-10-28 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,10,01,1,1,5,1,3,07,36,170,Y,01,04,N,1,4678,Further Withdrawal
1336620,184423,HD1B,2021,46,12,44,2022-02-18 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,F,14,01,1,1,5,1,4,07,36,170,Y,01,04,N,6,4999,Completed: Successful
1368430,186270,HD1B,2021,51,12,49,2022-04-25 00:00:00,2021-08-30 00:00:00,2022-06-23 00:00:00,0,0,N,Y,N,M,10,01,1,1,5,1,4,07,36,170,Y,04,04,N,"",3453,Completed: Successful
1222396,177006,HD1B,2021,54,0,52,2021-09-01 00:00:00,2021-10-19 00:00:00,2022-01-25 00:00:00,0,0,N,Y,N,M,98,01,1,1,0,1,4,07,14,80,Y,11,06,N,6,1947,Completed: Successful
1217056,158364,HD1B,2021,56,0,54,2021-08-25 00:00:00,2021-09-21 00:00:00,2021-10-12 00:00:00,0,0,N,Y,N,M,10,01,1,1,0,1,4,07,3,24,Y,01,05,N,6,883,Completed: Successful
1424058,106042,HD1B,2022,18,14,17,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,F,31,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,3202,Completed: Successful
1423995,73209,HD1B,2022,19,14,17,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,4,07,40,480,Y,01,06,N,1,4695,Completed: Successful
1424137,190369,HD1B,2022,19,14,17,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,2013,Completed: Successful
1420263,190296,HD1B,2022,19,14,18,2022-09-16 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,4,07,40,480,Y,02,06,N,1,473,Completed: Successful
1424012,76225,HD1B,2022,19,14,18,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,1274,Completed: Successful
1424027,81867,HD1B,2022,19,14,18,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,02,06,N,1,6830,Completed: Partial Success
1429959,187547,HD1B,2022,19,14,18,2022-10-13 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,2032,Completed: Successful
1420204,156285,HD1B,2022,20,14,19,2022-09-16 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,456,Completed: Successful
1424079,121862,HD1B,2022,20,14,19,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,2663,Completed: Successful
1427884,190700,HD1B,2022,20,14,19,2022-08-31 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,7,2,4,07,40,280,Y,01,07,N,1,5275,Completed: Partial Success
1424042,92535,HD1B,2022,21,14,19,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,4,07,40,480,Y,01,06,N,1,5355,Completed: Successful
1424093,142149,HD1B,2022,21,14,19,2022-09-26 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,31,01,1,1,12,1,4,07,40,480,Y,01,06,N,1,6469,Completed: Successful
1427900,165017,HD1B,2022,21,14,19,2022-08-31 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,7,2,3,07,40,280,Y,03,07,N,1,3622,Completed: Successful
1420244,152002,HD1B,2022,21,14,20,2022-09-16 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,4,07,40,480,Y,01,06,N,1,6593,Completed: Successful
1430010,191140,HD1B,2022,21,14,20,2022-10-13 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,M,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,1009,Completed: Successful
1515523,108244,HD1B,2022,22,14,21,2022-12-14 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,7,2,4,07,40,280,Y,01,07,N,1,751,Completed: Successful
1429984,108995,HD1B,2022,23,14,21,2022-10-13 00:00:00,2022-08-29 00:00:00,2023-06-17 00:00:00,0,0,N,Y,N,I,10,01,1,1,12,1,3,07,40,480,Y,01,06,N,1,2569,Completed: Successful
1427893,105241,HD1B,2022,23,14,22,2022-08-31 00:00:00,2022-08-31 00:00:00,2023-06-10 00:00:00,0,0,Y,N,N,M,10,01,1,1,7,2,3,07,40,280,Y,01,07,N,1,946,Early Withdrawal
